,date,rides,docked_bike,electric_bike,classic_bike,evening,mid_day,morning,night,member,casual,mean_km_between_stations,mean_minutes,mean_ride_distance,tavg,tmin,tmax,prcp,snow,wspd,cases,deaths,hospitalizations
252,2020-12-09,6640.0,156.0,2236.0,4248.0,2106.0,3052.0,1335.0,147.0,5153.0,1487.0,2.150757330688204,15.870090361445785,2.150757330688204,4.6,0.0,11.7,0.0,0.0,10.6,1756,28,112.0
253,2020-12-10,7666.0,251.0,2585.0,4830.0,2380.0,3572.0,1513.0,201.0,5673.0,1993.0,2.158882409106623,16.903719888685973,2.158882409106623,6.9,-0.6,13.9,0.0,0.0,8.0,1704,19,116.0
254,2020-12-11,3861.0,65.0,1491.0,2305.0,552.0,1729.0,1430.0,150.0,3141.0,720.0,1.9286858083422818,13.15675127341794,1.9286858083422818,5.4,1.7,7.2,21.6,0.0,18.4,1670,28,110.0
255,2020-12-12,2467.0,70.0,1033.0,1364.0,726.0,1261.0,369.0,111.0,1920.0,547.0,1.8536119899144492,13.291622753681935,1.8536119899144492,3.9,0.0,5.6,26.4,0.0,21.7,915,21,79.0
256,2020-12-13,4794.0,151.0,1780.0,2863.0,929.0,2966.0,700.0,199.0,3356.0,1438.0,2.0914623260553444,26.130301766096512,2.0914623260553444,0.1,-2.8,2.8,0.0,0.0,12.5,609,23,72.0
257,2020-12-14,4420.0,94.0,1638.0,2688.0,1241.0,1942.0,1148.0,89.0,3589.0,831.0,1.9929397177792656,12.564898190045248,1.9929397177792656,-1.7,-4.4,0.6,0.0,0.0,18.1,1460,21,106.0
258,2020-12-15,4784.0,279.0,1701.0,2804.0,1350.0,2156.0,1190.0,88.0,3933.0,851.0,1.9309115144891582,-2246.304333890747,1.9309115144891582,-2.4,-5.6,1.1,0.0,0.0,14.4,1613,22,87.0
259,2020-12-16,3794.0,58.0,1477.0,2259.0,1290.0,1413.0,982.0,109.0,3129.0,665.0,1.9589761135032309,12.805319803198032,1.9589761135032309,-0.3,-1.7,1.1,0.0,0.0,14.2,1384,25,83.0
260,2020-12-17,4011.0,68.0,1515.0,2428.0,1293.0,1587.0,1042.0,89.0,3294.0,717.0,1.9441333085257544,13.387139532951052,1.9441333085257544,0.6,-1.7,1.7,0.0,0.0,9.5,1348,24,90.0
261,2020-12-18,5014.0,85.0,1888.0,3041.0,1327.0,2466.0,1081.0,140.0,3944.0,1070.0,1.9890576300612857,14.66616141470549,1.9890576300612857,-0.5,-4.4,2.8,0.0,0.0,15.8,1300,19,81.0
262,2020-12-19,5131.0,266.0,1754.0,3111.0,1158.0,2874.0,913.0,186.0,3626.0,1505.0,2.015682213695488,17.511859286688757,2.015682213695488,4.2,1.1,7.2,0.0,0.0,16.6,853,24,79.0
263,2020-12-20,4340.0,218.0,1626.0,2496.0,859.0,2608.0,718.0,155.0,2977.0,1363.0,2.0744445307125736,19.976167434715823,2.0744445307125736,2.4,0.0,5.6,0.0,0.0,16.4,581,30,70.0
264,2020-12-21,4681.0,149.0,1753.0,2779.0,1169.0,2272.0,1152.0,88.0,3589.0,1092.0,1.9817321341478904,15.903660186569823,1.9817321341478904,3.9,0.6,8.3,0.0,0.0,22.1,1463,26,92.0
265,2020-12-22,4857.0,140.0,1754.0,2963.0,1287.0,2340.0,1137.0,93.0,3767.0,1090.0,1.9883546691116238,15.280512662137122,1.9883546691116238,3.1,-0.6,5.6,0.0,0.0,17.1,1338,17,82.0
266,2020-12-23,4547.0,145.0,1653.0,2749.0,799.0,2565.0,1091.0,92.0,3480.0,1067.0,1.9465276675967522,15.260215526720915,1.9465276675967522,8.3,-2.8,14.4,2.5,0.0,33.0,1223,21,95.0
267,2020-12-24,1654.0,23.0,712.0,919.0,300.0,855.0,437.0,62.0,1388.0,266.0,1.6146130160410277,12.25922007255139,1.6146130160410277,-8.8,-12.2,-2.8,0.0,0.0,28.0,619,21,50.0
268,2020-12-25,864.0,60.0,364.0,440.0,206.0,454.0,159.0,45.0,595.0,269.0,1.6855787237341728,18.415779320987653,1.6855787237341728,-9.1,-12.8,-5.6,0.0,0.0,22.3,160,21,68.0
269,2020-12-26,2409.0,132.0,842.0,1435.0,552.0,1416.0,371.0,70.0,1710.0,699.0,1.9833679312787449,21.354628476546285,1.9833679312787449,-3.7,-7.2,1.7,0.0,0.0,12.0,955,19,81.0
270,2020-12-27,3498.0,252.0,1177.0,2069.0,707.0,2210.0,480.0,101.0,2345.0,1153.0,2.0396190989103737,25.892619592147895,2.0396190989103737,2.0,-3.9,8.3,0.0,0.0,17.0,612,24,90.0
271,2020-12-28,3657.0,135.0,1281.0,2241.0,909.0,1892.0,792.0,64.0,2906.0,751.0,1.9424982657225476,15.958937198067634,1.9424982657225476,-0.9,-5.6,1.1,0.0,0.0,17.9,1665,18,79.0
272,2020-12-29,2655.0,83.0,909.0,1663.0,237.0,1559.0,792.0,67.0,2107.0,548.0,1.8515436851662415,14.643170119271815,1.8515436851662415,-3.3,-7.8,0.6,7.1,76.0,12.9,1713,21,65.0
273,2020-12-30,1850.0,40.0,655.0,1155.0,533.0,944.0,339.0,34.0,1537.0,313.0,1.8753727948647625,14.290657657657658,1.8753727948647625,-0.2,-3.3,2.2,6.4,25.0,23.7,1444,24,62.0
274,2020-12-31,2730.0,80.0,998.0,1652.0,614.0,1516.0,524.0,76.0,2153.0,577.0,1.8537579175268322,17.939993894993897,1.8537579175268322,-3.3,-5.0,-1.1,0.0,25.0,6.8,970,22,71.0
275,2021-01-01,1068.0,47.0,403.0,618.0,179.0,398.0,306.0,185.0,788.0,280.0,1.7864452682229397,20.236735330836453,1.7864452682229397,-0.4,-4.4,1.7,7.9,25.0,19.8,266,20,74.0
276,2021-01-02,2275.0,112.0,703.0,1460.0,579.0,1274.0,343.0,79.0,1732.0,543.0,2.0091435350958884,26.099150183150183,2.0091435350958884,0.9,-1.1,2.2,0.0,25.0,12.1,1113,21,63.0
277,2021-01-03,2383.0,74.0,741.0,1568.0,554.0,1344.0,386.0,99.0,1802.0,581.0,1.9034899714972953,16.303217233179467,1.9034899714972953,0.1,-2.8,1.1,1.3,25.0,10.5,659,20,67.0
278,2021-01-04,3209.0,47.0,1099.0,2063.0,1017.0,1325.0,813.0,54.0,2680.0,529.0,1.950201107734223,14.804352342370416,1.950201107734223,-2.6,-3.9,-0.6,0.0,25.0,13.8,1878,10,88.0
279,2021-01-05,3845.0,91.0,1268.0,2486.0,1287.0,1555.0,928.0,75.0,3201.0,644.0,1.9921009112307617,14.673684438664933,1.9921009112307617,0.3,-1.7,2.8,0.0,25.0,9.9,1603,16,89.0
280,2021-01-06,3884.0,114.0,1233.0,2537.0,1243.0,1579.0,992.0,70.0,3178.0,706.0,1.9873131645253936,17.04412976313079,1.9873131645253936,1.4,-1.7,4.4,0.0,25.0,7.6,1455,13,66.0
281,2021-01-07,3880.0,75.0,1379.0,2426.0,1313.0,1492.0,964.0,111.0,3132.0,748.0,1.956689486073138,13.63996563573883,1.956689486073138,2.8,1.7,3.9,0.0,0.0,16.6,1381,17,89.0
282,2021-01-08,3867.0,71.0,1415.0,2381.0,1229.0,1435.0,1090.0,113.0,3181.0,686.0,1.949036766334697,14.182673907421774,1.949036766334697,1.3,-0.6,2.2,0.0,0.0,20.5,1204,18,52.0
283,2021-01-09,4961.0,211.0,1627.0,3123.0,1060.0,2936.0,775.0,190.0,3558.0,1403.0,2.06982696195684,18.45074581737553,2.06982696195684,0.2,-3.3,3.9,0.0,0.0,11.9,781,17,56.0
284,2021-01-10,3303.0,88.0,1105.0,2110.0,703.0,1853.0,581.0,166.0,2459.0,844.0,1.9376309576728825,17.455540417802,1.9376309576728825,-2.0,-3.9,-0.6,0.0,0.0,8.8,495,18,63.0
285,2021-01-11,3382.0,44.0,1118.0,2220.0,1086.0,1290.0,927.0,79.0,2847.0,535.0,1.869194796784343,13.891863788685196,1.869194796784343,-3.2,-5.6,-1.1,0.0,0.0,20.9,1354,16,86.0
286,2021-01-12,4186.0,68.0,1301.0,2817.0,1338.0,1776.0,1002.0,70.0,3473.0,713.0,1.9440194430330955,13.615886287625418,1.9440194430330955,-0.4,-3.3,3.9,0.0,0.0,17.5,1089,12,56.0
287,2021-01-13,4449.0,71.0,1455.0,2923.0,1447.0,1792.0,1116.0,94.0,3682.0,767.0,2.049590613552143,13.755765340525961,2.049590613552143,2.5,-0.6,5.6,0.0,0.0,14.9,1109,18,64.0
288,2021-01-14,3618.0,77.0,1238.0,2303.0,742.0,1628.0,1168.0,80.0,3045.0,573.0,1.8722601858508328,12.661396720103188,1.8722601858508328,2.6,0.6,5.0,4.3,0.0,15.6,1053,15,61.0
289,2021-01-15,4148.0,106.0,1459.0,2583.0,1400.0,1666.0,953.0,129.0,3332.0,816.0,1.9383367657172754,14.077925104468017,1.9383367657172754,1.4,-2.2,3.3,0.0,0.0,11.6,1022,12,54.0
290,2021-01-16,3302.0,103.0,1151.0,2048.0,927.0,1738.0,391.0,246.0,2446.0,856.0,1.9800944455177953,18.290101958409043,1.9800944455177953,1.0,-2.2,2.8,1.8,0.0,13.5,624,15,63.0
291,2021-01-17,2546.0,93.0,927.0,1526.0,707.0,1312.0,336.0,191.0,1929.0,617.0,1.9938676110920628,15.86952736318408,1.9938676110920628,-0.6,-2.2,1.1,1.3,0.0,12.9,392,15,51.0
292,2021-01-18,3600.0,74.0,1189.0,2337.0,942.0,1810.0,770.0,78.0,2979.0,621.0,1.9739072008046192,14.309777777777777,1.9739072008046192,-2.3,-4.4,-1.1,0.0,0.0,16.8,715,14,67.0
293,2021-01-19,3154.0,26.0,1096.0,2032.0,873.0,1204.0,1013.0,64.0,2776.0,378.0,1.8665397246778532,11.882292327203551,1.8665397246778532,-3.2,-6.7,0.6,1.3,25.0,16.7,1083,19,67.0
294,2021-01-20,2713.0,37.0,992.0,1684.0,889.0,1093.0,666.0,65.0,2338.0,375.0,1.8017501912907745,16.951947413687183,1.8017501912907745,-4.5,-10.0,1.7,0.0,25.0,22.4,787,12,59.0
295,2021-01-21,4202.0,52.0,1386.0,2764.0,1301.0,1793.0,1022.0,86.0,3517.0,685.0,1.9960848502895037,14.756647628113598,1.9960848502895037,2.1,-0.6,5.6,0.0,0.0,25.0,818,10,64.0
296,2021-01-22,3132.0,39.0,1116.0,1977.0,953.0,1288.0,805.0,86.0,2637.0,495.0,1.7728290656929708,13.010531077054067,1.7728290656929708,-6.9,-10.6,-0.6,0.0,0.0,18.6,737,12,50.0
297,2021-01-23,3565.0,95.0,1266.0,2204.0,808.0,2062.0,579.0,116.0,2757.0,808.0,1.9792644859023527,13.972655446470315,1.9792644859023527,-5.7,-11.7,-0.6,0.0,0.0,9.9,588,9,55.0
298,2021-01-24,3018.0,93.0,1069.0,1856.0,757.0,1642.0,436.0,183.0,2305.0,713.0,1.9852961559504692,17.406295559973493,1.9852961559504692,-0.4,-2.8,1.7,0.0,0.0,11.7,338,16,47.0
299,2021-01-25,3032.0,36.0,1051.0,1945.0,652.0,1352.0,977.0,51.0,2629.0,403.0,1.8892601925573744,14.508657651715039,1.8892601925573744,0.1,-1.1,1.1,2.5,51.0,21.8,856,11,66.0
300,2021-01-26,1266.0,12.0,438.0,816.0,451.0,462.0,321.0,32.0,1119.0,147.0,1.841668616929049,14.532793575566087,1.841668616929049,-0.8,-3.3,0.6,4.6,102.0,25.7,644,12,55.0
301,2021-01-27,2256.0,11.0,777.0,1468.0,809.0,841.0,572.0,34.0,2010.0,246.0,1.8310971007941854,13.784677895981087,1.8310971007941854,-4.0,-9.4,-2.2,0.0,102.0,18.8,655,14,48.0
302,2021-01-28,2616.0,32.0,846.0,1738.0,935.0,981.0,631.0,69.0,2274.0,342.0,1.829251348717139,14.047400611620795,1.829251348717139,-7.5,-11.7,-3.3,0.0,102.0,11.1,607,10,47.0
303,2021-01-29,3268.0,55.0,1164.0,2049.0,1069.0,1355.0,756.0,88.0,2707.0,561.0,1.890377264663931,13.883669930640556,1.890377264663931,-3.3,-7.2,0.0,0.0,76.0,10.2,592,16,44.0
304,2021-01-30,2220.0,48.0,818.0,1354.0,170.0,1307.0,649.0,94.0,1827.0,393.0,2.0088022024661143,14.871809309309308,2.0088022024661143,-0.5,-1.7,1.1,13.2,229.0,26.6,419,12,35.0
305,2021-01-31,486.0,4.0,198.0,284.0,134.0,226.0,91.0,35.0,377.0,109.0,1.6980639661872345,26.25342935528121,1.6980639661872345,-0.4,-1.7,1.1,12.7,381.0,25.9,171,16,38.0
306,2021-02-01,1797.0,16.0,538.0,1243.0,649.0,722.0,396.0,30.0,1537.0,260.0,1.9398048537889794,17.306186236319792,1.9398048537889794,-1.4,-5.0,1.1,0.0,330.0,19.0,609,9,41.0
307,2021-02-02,2317.0,12.0,714.0,1591.0,817.0,846.0,598.0,56.0,2031.0,286.0,1.9340852659463854,18.21107034958999,1.9340852659463854,-2.5,-6.1,0.6,0.0,279.0,16.0,647,6,47.0
308,2021-02-03,2710.0,26.0,829.0,1855.0,891.0,1100.0,675.0,44.0,2344.0,366.0,1.9917203039768328,16.040239852398525,1.9917203039768328,-3.0,-8.3,2.2,0.0,254.0,9.6,571,7,38.0
309,2021-02-04,1721.0,6.0,608.0,1107.0,348.0,605.0,705.0,63.0,1522.0,199.0,1.9076518404317748,13.905800890954872,1.9076518404317748,0.1,-7.2,3.9,6.9,279.0,24.2,538,9,52.0
310,2021-02-05,1326.0,7.0,460.0,859.0,406.0,521.0,351.0,48.0,1177.0,149.0,1.6693749343822288,52.5044243338361,1.6693749343822288,-10.0,-12.8,-7.2,0.0,254.0,34.8,403,8,48.0
311,2021-02-06,859.0,18.0,285.0,556.0,127.0,489.0,205.0,38.0,736.0,123.0,1.587724125227329,79.122332169189,1.587724125227329,-12.7,-15.6,-10.0,1.3,254.0,17.4,263,13,29.0
312,2021-02-07,569.0,10.0,70.0,489.0,153.0,315.0,76.0,25.0,488.0,81.0,1.5676871924989724,37.41953719976567,1.5676871924989724,-17.5,-21.1,-14.4,0.0,254.0,14.5,212,8,40.0
313,2021-02-08,928.0,5.0,135.0,788.0,209.0,403.0,301.0,15.0,846.0,82.0,1.679647492398377,24.682381465517242,1.679647492398377,-12.7,-16.7,-9.4,2.8,356.0,3.8,385,13,51.0
314,2021-02-09,1288.0,6.0,238.0,1044.0,419.0,510.0,338.0,21.0,1147.0,141.0,1.7287788391931362,16.29297360248447,1.7287788391931362,-12.0,-16.1,-7.2,0.0,305.0,12.5,413,8,35.0
315,2021-02-10,1245.0,7.0,312.0,926.0,469.0,504.0,249.0,23.0,1101.0,144.0,1.7995163346575207,18.351914323962518,1.7995163346575207,-10.7,-13.9,-8.3,0.8,279.0,14.6,366,11,49.0
316,2021-02-11,1368.0,5.0,392.0,971.0,524.0,459.0,346.0,39.0,1190.0,178.0,1.7995865706897753,17.9489522417154,1.7995865706897753,-8.8,-15.0,-4.4,0.3,279.0,17.5,437,10,41.0
317,2021-02-12,1843.0,19.0,557.0,1267.0,545.0,805.0,430.0,63.0,1547.0,296.0,1.789496963533446,18.119569542412734,1.789496963533446,-9.5,-12.8,-6.1,0.5,279.0,17.1,358,13,31.0
318,2021-02-13,727.0,9.0,254.0,464.0,183.0,331.0,157.0,56.0,585.0,142.0,1.5829384691275779,23.334227418615313,1.5829384691275779,-13.4,-17.8,-10.0,4.3,356.0,18.1,222,8,27.0
319,2021-02-14,498.0,6.0,31.0,461.0,107.0,274.0,92.0,25.0,401.0,97.0,1.445586568664056,50.759370816599734,1.445586568664056,-17.3,-19.4,-14.4,0.8,330.0,19.8,142,9,23.0
320,2021-02-15,350.0,1.0,55.0,294.0,56.0,157.0,125.0,12.0,315.0,35.0,1.690464369445812,50.86380952380952,1.690464369445812,-13.7,-17.2,-7.8,12.7,660.0,24.2,258,7,23.0
321,2021-02-16,284.0,3.0,68.0,213.0,124.0,98.0,51.0,11.0,231.0,53.0,1.5867749362641659,95.1924295774648,1.5867749362641659,-9.8,-13.3,-5.6,1.5,660.0,17.8,213,5,33.0
322,2021-02-17,634.0,2.0,173.0,459.0,227.0,229.0,162.0,16.0,549.0,85.0,1.8368073082674505,54.16595688748686,1.8368073082674505,-9.0,-14.4,-4.4,0.0,533.0,7.2,384,8,32.0
323,2021-02-18,799.0,6.0,239.0,554.0,298.0,303.0,175.0,23.0,689.0,110.0,1.877571940273906,26.114413850646642,1.877571940273906,-6.6,-9.4,-3.3,1.5,533.0,6.8,315,6,35.0
324,2021-02-19,989.0,11.0,282.0,696.0,322.0,393.0,235.0,39.0,826.0,163.0,1.8807018151304367,39.48021570610044,1.8807018151304367,-8.8,-13.9,-6.1,0.0,483.0,15.5,318,8,32.0
325,2021-02-20,1141.0,18.0,328.0,795.0,319.0,585.0,184.0,53.0,939.0,202.0,2.0626562548881577,45.95064271107216,2.0626562548881577,-7.7,-15.6,-1.7,0.0,457.0,9.0,213,9,18.0
326,2021-02-21,905.0,14.0,255.0,636.0,150.0,550.0,149.0,56.0,723.0,182.0,2.047381537808832,29.42801104972376,2.047381537808832,-1.9,-7.2,3.3,4.8,406.0,18.5,158,9,24.0
327,2021-02-22,1515.0,10.0,416.0,1089.0,562.0,587.0,340.0,26.0,1307.0,208.0,1.9060707813275781,18.95760176017602,1.9060707813275781,0.9,-3.3,4.4,0.0,356.0,27.4,386,8,28.0
328,2021-02-23,2846.0,64.0,720.0,2062.0,1014.0,1223.0,552.0,57.0,2319.0,527.0,2.035930852063874,20.776153665963925,2.035930852063874,4.7,2.2,7.8,0.0,229.0,17.2,311,12,18.0
329,2021-02-24,3147.0,58.0,819.0,2270.0,1015.0,1250.0,801.0,81.0,2619.0,528.0,2.069574807659512,16.794894608621966,2.069574807659512,4.7,0.0,7.2,0.0,102.0,18.5,337,4,35.0
330,2021-02-25,3185.0,58.0,851.0,2276.0,1058.0,1278.0,763.0,86.0,2630.0,555.0,2.014357099743164,14.557535321821035,2.014357099743164,0.6,-4.4,4.4,0.0,102.0,11.3,282,8,22.0
331,2021-02-26,3932.0,140.0,1042.0,2750.0,1283.0,1658.0,878.0,113.0,3044.0,888.0,2.0034394812506693,16.68644031875212,2.0034394812506693,1.7,-4.4,5.6,0.8,51.0,13.5,357,6,22.0
332,2021-02-27,7287.0,562.0,1713.0,5012.0,1513.0,4651.0,823.0,300.0,4269.0,3018.0,2.3448531086593905,27.700843968711407,2.3448531086593905,5.1,1.1,10.0,0.3,25.0,12.2,177,7,17.0
333,2021-02-28,3412.0,172.0,955.0,2285.0,713.0,2065.0,413.0,221.0,2379.0,1033.0,2.1123199227432607,21.312822391559205,2.1123199227432607,5.5,1.1,9.4,2.0,25.0,18.7,149,4,19.0
334,2021-03-01,3467.0,68.0,1046.0,2353.0,1109.0,1359.0,936.0,63.0,2885.0,582.0,1.9251381537710344,14.532996827228152,1.9251381537710344,-1.0,-4.4,1.7,0.0,0.0,14.7,312,2,26.0
335,2021-03-02,4085.0,109.0,1195.0,2781.0,1434.0,1615.0,956.0,80.0,3290.0,795.0,2.050400907509712,18.743002855977153,2.050400907509712,0.6,-5.6,6.7,0.0,0.0,17.1,329,7,31.0
336,2021-03-03,5720.0,188.0,1589.0,3943.0,1849.0,2618.0,1158.0,95.0,4246.0,1474.0,2.11856042451573,17.68783508158508,2.11856042451573,6.7,1.7,15.6,0.0,0.0,12.8,336,5,24.0
337,2021-03-04,3991.0,90.0,1057.0,2844.0,1270.0,1519.0,1092.0,110.0,3273.0,718.0,1.9504229012512597,16.568023887079264,1.9504229012512597,1.1,-1.1,3.9,0.0,0.0,20.7,288,8,27.0
338,2021-03-05,5440.0,190.0,1347.0,3903.0,1657.0,2460.0,1177.0,146.0,3966.0,1474.0,2.043674933533129,17.14654718137255,2.043674933533129,2.5,-3.9,10.0,0.0,0.0,9.5,291,6,22.0
339,2021-03-06,6904.0,544.0,1645.0,4715.0,1388.0,4103.0,1126.0,287.0,4229.0,2675.0,2.1978251248125713,31.476279451525688,2.1978251248125713,2.1,-2.8,8.9,0.0,0.0,6.5,220,2,30.0
340,2021-03-07,6484.0,514.0,1423.0,4547.0,1264.0,4009.0,924.0,287.0,3891.0,2593.0,2.241827262794369,24.863255706354103,2.241827262794369,4.5,-3.9,11.1,0.0,0.0,10.9,174,4,14.0
341,2021-03-08,8952.0,587.0,1993.0,6372.0,3078.0,4098.0,1636.0,140.0,5827.0,3125.0,2.1098059215805183,27.155125484063152,2.1098059215805183,12.0,5.6,18.3,0.0,0.0,19.2,327,5,23.0
342,2021-03-09,10409.0,657.0,2173.0,7579.0,4221.0,4206.0,1778.0,204.0,6620.0,3789.0,2.149699109871925,22.856910686265092,2.149699109871925,13.4,6.1,20.6,0.0,0.0,17.4,332,5,22.0
343,2021-03-10,7397.0,341.0,1722.0,5334.0,2598.0,3000.0,1612.0,187.0,5199.0,2198.0,2.075549214691138,18.3549276733811,2.075549214691138,16.1,12.8,20.6,0.0,0.0,31.9,336,10,18.0
344,2021-03-11,7622.0,337.0,1801.0,5484.0,2783.0,3031.0,1633.0,175.0,5360.0,2262.0,2.1021956912677804,16.997362896877462,2.1021956912677804,11.6,6.1,17.8,1.5,0.0,24.9,355,1,28.0
345,2021-03-12,7224.0,325.0,1770.0,5129.0,2154.0,3256.0,1561.0,253.0,5014.0,2210.0,2.119561324409892,17.552115633074937,2.119561324409892,6.5,2.2,12.8,0.0,0.0,12.0,349,9,17.0
346,2021-03-13,12664.0,1302.0,2777.0,8585.0,3289.0,7206.0,1709.0,460.0,6174.0,6490.0,2.2670391479875565,29.296326858285955,2.2670391479875565,7.7,0.6,15.6,0.0,0.0,7.2,257,2,16.0
347,2021-03-14,5350.0,377.0,1443.0,3530.0,1064.0,2945.0,840.0,501.0,3164.0,2186.0,2.0158726088258665,23.207707165109035,2.0158726088258665,7.5,3.3,8.3,0.0,0.0,27.0,179,4,19.0
348,2021-03-15,2212.0,35.0,715.0,1462.0,572.0,611.0,935.0,94.0,1844.0,368.0,1.8837375436715338,12.449758890898133,1.8837375436715338,1.4,-1.1,4.4,3.8,25.0,27.7,368,6,33.0
349,2021-03-16,4253.0,115.0,1255.0,2883.0,1582.0,1611.0,930.0,130.0,3343.0,910.0,2.0096727112791366,14.84234266008308,2.0096727112791366,1.8,0.6,3.3,0.0,0.0,10.7,451,3,29.0
350,2021-03-17,3742.0,84.0,1182.0,2476.0,661.0,1789.0,1196.0,96.0,2935.0,807.0,1.940316735803415,15.06637270621771,1.940316735803415,2.7,0.6,5.0,14.5,0.0,18.2,483,9,28.0
351,2021-03-18,3726.0,105.0,1289.0,2332.0,1657.0,1344.0,622.0,103.0,2809.0,917.0,1.862977369747162,17.281915369475755,1.862977369747162,4.0,2.8,6.1,6.4,0.0,37.9,423,3,36.0
352,2021-03-19,6702.0,326.0,2120.0,4256.0,2484.0,2711.0,1274.0,233.0,4452.0,2250.0,2.0510906310582233,20.225673928180644,2.0510906310582233,3.9,0.6,7.8,0.0,0.0,20.9,440,2,31.0
353,2021-03-20,12832.0,1426.0,3195.0,8211.0,3476.0,7397.0,1400.0,559.0,6258.0,6574.0,2.2757938770917763,28.46445344970906,2.2757938770917763,6.8,0.0,14.4,0.0,0.0,9.8,277,6,29.0
354,2021-03-21,16342.0,2192.0,3301.0,10849.0,4209.0,10042.0,1481.0,610.0,7065.0,9277.0,2.28169270507432,33.71696752743442,2.28169270507432,11.5,3.9,18.9,0.0,0.0,15.1,221,4,48.0
355,2021-03-22,11167.0,943.0,2642.0,7582.0,4668.0,4377.0,1830.0,292.0,6514.0,4653.0,2.136256319577202,27.809817617384557,2.136256319577202,13.9,8.3,20.0,0.0,0.0,16.2,547,1,30.0
356,2021-03-23,5345.0,156.0,1694.0,3495.0,1204.0,2165.0,1786.0,190.0,3922.0,1423.0,2.029246535468159,15.706077330838792,2.029246535468159,14.2,11.1,18.9,3.6,0.0,17.9,566,5,42.0
357,2021-03-24,8275.0,383.0,2579.0,5313.0,3165.0,3013.0,1893.0,204.0,5661.0,2614.0,2.12467359633179,18.195504531722058,2.12467359633179,13.1,8.9,15.6,0.0,0.0,27.3,681,6,32.0
358,2021-03-25,6127.0,201.0,1912.0,4014.0,1788.0,2515.0,1665.0,159.0,4536.0,1591.0,2.029484340496082,16.19001142484087,2.029484340496082,7.7,3.3,10.0,5.1,0.0,19.8,675,3,35.0
359,2021-03-26,6291.0,249.0,2068.0,3974.0,2289.0,2489.0,1302.0,211.0,4448.0,1843.0,2.011077217951467,15.801841254702484,2.011077217951467,3.9,2.2,5.6,1.0,0.0,13.8,599,6,37.0
360,2021-03-27,12852.0,1361.0,3497.0,7994.0,3789.0,6887.0,1361.0,815.0,6501.0,6351.0,2.1471791326347365,27.115991026040046,2.1471791326347365,10.9,2.8,18.9,0.0,0.0,13.8,410,4,33.0
361,2021-03-28,7451.0,610.0,2120.0,4721.0,1935.0,3814.0,927.0,775.0,4165.0,3286.0,2.050398718396021,23.66539614369436,2.050398718396021,7.2,1.1,11.1,0.0,0.0,26.7,355,7,41.0
362,2021-03-29,9027.0,736.0,2526.0,5765.0,3507.0,3858.0,1497.0,165.0,5765.0,3262.0,2.0456149900088296,24.40053358443189,2.0456149900088296,8.4,0.0,16.7,0.0,0.0,22.2,729,3,42.0
363,2021-03-30,9908.0,799.0,2980.0,6129.0,3468.0,4370.0,1836.0,234.0,6362.0,3546.0,2.0858136630556308,23.469830776476922,2.0858136630556308,13.8,7.2,20.6,0.0,0.0,27.6,736,3,43.0
364,2021-03-31,6535.0,307.0,2238.0,3990.0,2219.0,2639.0,1516.0,161.0,4745.0,1790.0,1.9551164288613592,16.194807447079825,1.9551164288613592,4.4,1.1,7.2,0.0,0.0,25.1,717,4,46.0
365,2021-04-01,5635.0,195.0,2143.0,3297.0,2050.0,2126.0,1296.0,163.0,4079.0,1556.0,1.9550906340422256,15.456637089618457,1.9550906340422256,0.5,-3.3,3.9,0.0,0.0,19.2,721,2,44.0
366,2021-04-02,9313.0,683.0,2974.0,5656.0,3212.0,4334.0,1446.0,321.0,5729.0,3584.0,2.0793556434648797,32.41064282902036,2.0793556434648797,4.1,-3.3,10.6,0.0,0.0,12.2,675,3,56.0
367,2021-04-03,19646.0,2754.0,4515.0,12377.0,6080.0,10859.0,1918.0,789.0,8558.0,11088.0,2.3079132439486005,32.48701177508568,2.3079132439486005,12.6,4.4,21.7,0.0,0.0,22.3,469,9,47.0
368,2021-04-04,17180.0,2612.0,3376.0,11192.0,4826.0,9387.0,1968.0,999.0,7309.0,9871.0,2.1693503453271687,40.7087592161428,2.1693503453271687,16.8,6.7,24.4,0.0,0.0,8.9,307,5,41.0
369,2021-04-05,11424.0,954.0,2817.0,7653.0,5240.0,3702.0,2020.0,462.0,6884.0,4540.0,2.0622550442041834,27.223522117180206,2.0622550442041834,19.8,15.0,25.6,0.0,0.0,16.1,947,6,49.0
370,2021-04-06,17313.0,1668.0,4294.0,11351.0,8235.0,5958.0,2543.0,577.0,9552.0,7761.0,2.1702797467212407,31.299293401875275,2.1702797467212407,21.5,14.4,27.8,0.0,0.0,19.2,859,4,67.0
371,2021-04-07,15605.0,1293.0,3881.0,10431.0,6935.0,5420.0,2674.0,576.0,9187.0,6418.0,2.082481587422087,28.487082131795365,2.082481587422087,21.7,16.1,27.8,0.0,0.0,18.2,840,3,58.0
372,2021-04-08,5397.0,215.0,1772.0,3410.0,2305.0,1299.0,1317.0,476.0,3880.0,1517.0,1.9586142793701011,16.56068494842814,1.9586142793701011,15.8,10.0,20.6,9.4,0.0,16.5,860,6,66.0
373,2021-04-09,12459.0,1007.0,3402.0,8050.0,5648.0,4428.0,1861.0,522.0,7339.0,5120.0,2.084963143647197,29.688591914813923,2.084963143647197,13.4,10.0,17.2,0.3,0.0,20.2,770,5,59.0
